Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_CMS_Certification_Number__CCN_,USER_Facility_Name,USER_Address_Line_1,USER_State,USER_Zip_Code,USER_County_Name,USER_Certification_Date
World,M,97.969999999999999,A,"2213 Justice St, Monroe, Louisiana, 71201","2213 Justice St, Monroe, LA, 71201, USA",2213 Justice St,PointAddress,,,"2213 Justice St, Monroe, Louisiana, 71201",,,20.000000000000000,,2213,,,,,,,Justice,St,,,,,,,,,2213 Justice St,,,,,Monroe,,Ouachita,Louisiana,LA,,,71201,3619,USA,United States,ENG,0.000000000000000,-92.107618866538004,32.537148013961001,-92.107753060807994,32.537308778864002,-92.108753060807999,-92.106753060808003,32.536308778863997,32.538308778864000,,Commercial,,2213 JUSTICE AVENUE,,,,,Ouachita,LA,71201,,,191553,HOSPICE COMPASSUS -MONROE,2213 JUSTICE AVENUE,LA,71201,Ouachita,6/17/1999
World,M,100.000000000000000,A,"42078 Veterans Ave, Suite B, Hammond, Louisiana, 70403","42078 Veterans Ave, Suite B, Hammond, LA, 70403, USA","42078 Veterans Ave, Suite B",Subaddress,,,"42078 Veterans Ave, Suite B, Hammond, Louisiana, 70403",,,20.000000000000000,,42078,,,,,,,Veterans,Ave,,,,,,Suite,B,Suite B,42078 Veterans Ave,,,,,Hammond,,Tangipahoa,Louisiana,LA,,,70403,1490,USA,United States,ENG,0.000000000000000,-90.457321540665006,30.468055852907000,-90.456614359495006,30.468031796845001,-90.457614359494997,-90.455614359495002,30.467031796844999,30.469031796845002,,Commercial,Recreation,"42078 VETERANS AVE, STE B",,,,,Tangipahoa,LA,70403,,,191558,MODERN HOSPICE,"42078 VETERANS AVE, STE B",LA,70403,Tangipahoa,9/1/2000
World,M,100.000000000000000,A,"1406 NE Evangeline Trwy, Lafayette, Louisiana, 70501","1406 NE Evangeline Trwy, Lafayette, LA, 70501, USA",1406 NE Evangeline Trwy,PointAddress,,,"1406 NE Evangeline Trwy, Lafayette, Louisiana, 70501",,,20.000000000000000,,1406,,,,,NE,,Evangeline,Trwy,,,,,,,,,1406 NE Evangeline Trwy,,,,,Lafayette,,Lafayette Parish,Louisiana,LA,,,70501,2830,USA,United States,ENG,0.000000000000000,-92.011753028263996,30.242106355838999,-92.011034028609998,30.241986997538000,-92.012034028610003,-92.010034028609994,30.240986997537998,30.242986997538001,,Commercial,,"1406 NE EVANGELINE THRUWAY, SUITE 100",,,,,Lafayette,LA,70501,,,191551,ANGEL CARE HOSPICE,"1406 NE EVANGELINE THRUWAY, SUITE 100",LA,70501,Lafayette,5/6/1999
World,M,100.000000000000000,A,"340 2nd St, Natchitoches, Louisiana, 71457","340 2nd St, Natchitoches, LA, 71457, USA",340 2nd St,PointAddress,,,"340 2nd St, Natchitoches, Louisiana, 71457",,,20.000000000000000,,340,,,,,,,2nd,St,,,,,,,,,340 2nd St,,,,,Natchitoches,,Natchitoches Parish,Louisiana,LA,,,71457,4306,USA,United States,ENG,0.000000000000000,-93.089963753283996,31.757044285423000,-93.090184281155999,31.757154339810999,-93.091184281156004,-93.089184281155994,31.756154339811001,31.758154339811000,,Residential,Single Family,340 2ND STREET,,,,,Natchitoches,LA,71457,,,191561,"HOSPICE OF NATCHITOCHES, INC",340 2ND STREET,LA,71457,Natchitoches,1/9/2001
World,M,100.000000000000000,A,"824 Elmwood Park Blvd, Suite 155, New Orleans, Louisiana, 70123","824 Elmwood Park Blvd, Suite 155, New Orleans, LA, 70123, USA","824 Elmwood Park Blvd, Suite 155",Subaddress,,,"824 Elmwood Park Blvd, Suite 155, New Orleans, Louisiana, 70123",,,20.000000000000000,,824,,,,,,,Elmwood Park,Blvd,,,,,,Suite,155,Suite 155,824 Elmwood Park Blvd,,,,,New Orleans,,Jefferson,Louisiana,LA,,,70123,3322,USA,United States,ENG,0.000000000000000,-90.186998122459002,29.956205841132999,-90.187488212337001,29.956020181978001,-90.188488212337006,-90.186488212336997,29.955020181978000,29.957020181977999,,Commercial,Retail,"824 ELMWOOD PARK BLVD, SUITE 155",,,,,Jefferson,LA,70123,,,191560,"NOLA SJH II, LLC","824 ELMWOOD PARK BLVD, SUITE 155",LA,70123,Jefferson,12/21/2000
World,M,100.000000000000000,A,"3445 N Causeway Blvd, Suite 520, Metairie, Louisiana, 70002","3445 N Causeway Blvd, Suite 520, Metairie, LA, 70002, USA","3445 N Causeway Blvd, Suite 520",Subaddress,,,"3445 N Causeway Blvd, Suite 520, Metairie, Louisiana, 70002",,,20.000000000000000,,3445,,,,,N,,Causeway,Blvd,,,,,,Suite,520,Suite 520,3445 N Causeway Blvd,,,,,Metairie,,Jefferson,Louisiana,LA,,,70002,3745,USA,United States,ENG,0.000000000000000,-90.154695273448993,30.011715414007998,-90.154164279883005,30.011714072903001,-90.155164279882996,-90.153164279883001,30.010714072902999,30.012714072903002,,Commercial,Retail,3445 NORTH CAUSEWAY BLVD #520,,,,,Jefferson,LA,70002,,,191563,"SERENITY HOSPICE SERVICES, LLC",3445 NORTH CAUSEWAY BLVD #520,LA,70002,Jefferson,9/28/2001
World,M,100.000000000000000,A,"1101 Hudson Ln, Suite D, Monroe, Louisiana, 71201","1101 Hudson Ln, Suite D, Monroe, LA, 71201, USA","1101 Hudson Ln, Suite D",Subaddress,,,"1101 Hudson Ln, Suite D, Monroe, Louisiana, 71201",,,20.000000000000000,,1101,,,,,,,Hudson,Ln,,,,,,Suite,D,Suite D,1101 Hudson Ln,,,,,Monroe,,Ouachita,Louisiana,LA,,,71201,6049,USA,United States,ENG,0.000000000000000,-92.114001266711000,32.514971677454000,-92.114172173716995,32.515237467603001,-92.115172173716999,-92.113172173717004,32.514237467603003,32.516237467602998,,Commercial,,"1101 HUDSON LANE , SUITE D",,,,,Ouachita,LA,71201,,,191565,LOUISIANA HOSPICE AND PALLIATIVE CARE,"1101 HUDSON LANE , SUITE D",LA,71201,Ouachita,1/24/2002
World,M,100.000000000000000,A,"350 Hospital Rd, New Roads, Louisiana, 70760","350 Hospital Rd, New Roads, LA, 70760, USA",350 Hospital Rd,PointAddress,,,"350 Hospital Rd, New Roads, Louisiana, 70760",,,20.000000000000000,,350,,,,,,,Hospital,Rd,,,,,,,,,350 Hospital Rd,,,,,New Roads,,Pointe Coupee,Louisiana,LA,,,70760,2621,USA,United States,ENG,0.000000000000000,-91.463645459833998,30.684127067534000,-91.463293755177006,30.684418422488999,-91.464293755176996,-91.462293755177001,30.683418422489002,30.685418422489001,,Commercial,,350 HOSPITAL ROAD,,,,,Pointe Coupee,LA,70760,,,191564,POINTE COUPEE HOSPICE,350 HOSPITAL ROAD,LA,70760,Pointe Coupee,1/8/2002
World,M,100.000000000000000,A,"1301 W Causeway Approach, Mandeville, Louisiana, 70471","1301 W Causeway Approach, Mandeville, LA, 70471, USA",1301 W Causeway Approach,PointAddress,,,"1301 W Causeway Approach, Mandeville, Louisiana, 70471",,,20.000000000000000,,1301,,,,,W,,Causeway,Approach,,,,,,,,,1301 W Causeway Approach,,,,,Mandeville,,St. Tammany,Louisiana,LA,,,70471,3043,USA,United States,ENG,0.000000000000000,-90.097456094853996,30.386669961915999,-90.097045968331997,30.386936003521999,-90.098045968332002,-90.096045968332007,30.385936003522001,30.387936003522000,,Residential,Single Family,1301 WEST CAUSEWAY APPROACH,,,,,St. Tammany,LA,70471,,,191569,HOSPICE COMPASSUS - GREATER NEW ORLEANS,1301 WEST CAUSEWAY APPROACH,LA,70471,St. Tammany,10/25/2002
World,M,100.000000000000000,A,"10615 Jefferson Hwy, Baton Rouge, Louisiana, 70809","10615 Jefferson Hwy, Baton Rouge, LA, 70809, USA",10615 Jefferson Hwy,PointAddress,,,"10615 Jefferson Hwy, Baton Rouge, Louisiana, 70809",,,20.000000000000000,,10615,,,,,,,Jefferson,Hwy,,,,,,,,,10615 Jefferson Hwy,,,,,Baton Rouge,,East Baton Rouge,Louisiana,LA,,,70809,7230,USA,United States,ENG,0.000000000000000,-91.065318980750007,30.408069882732001,-91.065016729321997,30.408945121060999,-91.066016729322001,-91.064016729322006,30.407945121061001,30.409945121061000,,,,10615 JEFFERSON HIGHWAY,,,,,East Baton Rouge,LA,70809,,,191568,"ST JOSEPH HOSPICE, LLC",10615 JEFFERSON HIGHWAY,LA,70809,East Baton Rouge,9/19/2002
World,M,100.000000000000000,A,"1221 S Clearview Pkwy, Suite 4, New Orleans, Louisiana, 70121","1221 S Clearview Pkwy, Suite 4, New Orleans, LA, 70121, USA","1221 S Clearview Pkwy, Suite 4",Subaddress,,,"1221 S Clearview Pkwy, Suite 4, New Orleans, Louisiana, 70121",,,20.000000000000000,,1221,,,,,S,,Clearview,Pkwy,,,,,,Suite,4,Suite 4,1221 S Clearview Pkwy,,,,,New Orleans,,Jefferson,Louisiana,LA,,,70121,1011,USA,United States,ENG,0.000000000000000,-90.184919913385002,29.963703998347999,-90.184622858737001,29.963812292537000,-90.185622858737005,-90.183622858736996,29.962812292536999,29.964812292537001,,Commercial,Retail,1221 S CLEARVIEW PARKWAY 4TH FLOOR,,,,,Jefferson,LA,70121,,,191555,CANON HEALTH CARE HOSPICE,1221 S CLEARVIEW PARKWAY 4TH FLOOR,LA,70121,Jefferson,2/25/2000
World,M,100.000000000000000,A,"1653 Carter St, Vidalia, Louisiana, 71373","1653 Carter St, Vidalia, LA, 71373, USA",1653 Carter St,StreetAddress,,,"1653 Carter St, Vidalia, Louisiana, 71373",,,20.000000000000000,,1653,1641,1699,1641-1699,R,,,Carter,St,,,,,,,,,1653 Carter St,,,,,Vidalia,,Concordia,Louisiana,LA,,,71373,3110,USA,United States,ENG,0.000000000000000,-91.444188339890999,31.571849287008000,-91.444188339890999,31.571849287008000,-91.445188339891004,-91.443188339890995,31.570849287007999,31.572849287008001,,,,1653 CARTER STREET,,,,,Concordia,LA,71373,,,191571,"CAMELLIA HOSPICE OF EAST LOUISIANA, LLC",1653 CARTER STREET,LA,71373,Concordia,12/31/2002
World,M,100.000000000000000,A,"17316 Airline Hwy, Suite P, Prairieville, Louisiana, 70769","17316 Airline Hwy, Suite P, Prairieville, LA, 70769, USA","17316 Airline Hwy, Suite P",Subaddress,,,"17316 Airline Hwy, Suite P, Prairieville, Louisiana, 70769",,,20.000000000000000,,17316,,,,,,,Airline,Hwy,,,,,,Suite,P,Suite P,17316 Airline Hwy,,,,,Prairieville,,Ascension,Louisiana,LA,,,70769,3377,USA,United States,ENG,0.000000000000000,-90.980252554165006,30.324589898961001,-90.979475048826998,30.324999857845000,-90.980475048827003,-90.978475048826994,30.323999857844999,30.325999857845002,,Commercial,Retail,"17316 AIRLINE HWY, STE  P",,,,,Ascension,LA,70769,,,191570,NEW CENTURY HOSPICE,"17316 AIRLINE HWY, STE  P",LA,70769,Ascension,11/1/2002
World,M,100.000000000000000,A,"8720 Quimper Pl, Suite 100, Shreveport, Louisiana, 71105","8720 Quimper Pl, Suite 100, Shreveport, LA, 71105, USA","8720 Quimper Pl, Suite 100",Subaddress,,,"8720 Quimper Pl, Suite 100, Shreveport, Louisiana, 71105",,,20.000000000000000,,8720,,,,,,,Quimper,Pl,,,,,,Suite,100,Suite 100,8720 Quimper Pl,,,,,Shreveport,,Caddo,Louisiana,LA,,,71105,5742,USA,United States,ENG,0.000000000000000,-93.726668792650003,32.421166069069997,-93.727152428463000,32.421147209788003,-93.728152428463005,-93.726152428462996,32.420147209787999,32.422147209788001,,Commercial,,8720 QUIMPER PLACE SUITE 100,,,,,Caddo,LA,71105,,,191574,"LIFEPATH HOSPICE CARE SERVICES, LLC",8720 QUIMPER PLACE SUITE 100,LA,71105,Caddo,4/1/2003
World,M,100.000000000000000,A,"6464 Jefferson Hwy, New Orleans, Louisiana, 70123","6464 Jefferson Hwy, New Orleans, LA, 70123, USA",6464 Jefferson Hwy,PointAddress,,,"6464 Jefferson Hwy, New Orleans, Louisiana, 70123",,,20.000000000000000,,6464,,,,,,,Jefferson,Hwy,,,,,,,,,6464 Jefferson Hwy,,,,,New Orleans,,Jefferson,Louisiana,LA,,,70123,5036,USA,United States,ENG,0.000000000000000,-90.193391922019998,29.938338766777001,-90.193510525950003,29.938192502566999,-90.194510525949994,-90.192510525949999,29.937192502567001,29.939192502567000,,,,6464 JEFFERSON HIGHWAY,,,,,Jefferson,LA,70123,,,191572,"GRACE HOSPICE OF NEW ORLEANS, LLC",6464 JEFFERSON HIGHWAY,LA,70123,Jefferson,1/30/2003
World,M,100.000000000000000,A,"113 South Dr, #4, Natchitoches, Louisiana, 71457","113 South Dr, #4, Natchitoches, LA, 71457, USA","113 South Dr, #4",Subaddress,,,"113 South Dr, #4, Natchitoches, Louisiana, 71457",,,20.000000000000000,,113,,,,,,,South,Dr,,,,,,,4,#4,113 South Dr,,,,,Natchitoches,,Natchitoches Parish,Louisiana,LA,,,71457,5039,USA,United States,ENG,0.000000000000000,-93.082393637430997,31.750591812539000,-93.080891684201006,31.750670267153001,-93.081891684200997,-93.079891684201002,31.749670267153000,31.751670267152999,,Commercial,Retail,113 SOUTH DRIVE #4,,,,,Natchitoches,LA,71457,,,191577,"LEGACY NATIONAL HOSPICE, LLC",113 SOUTH DRIVE #4,LA,71457,Natchitoches,6/10/2003
World,M,100.000000000000000,A,"825 Little Farms Ave, Suite D, Metairie, Louisiana, 70003","825 Little Farms Ave, Suite D, Metairie, LA, 70003, USA","825 Little Farms Ave, Suite D",Subaddress,,,"825 Little Farms Ave, Suite D, Metairie, Louisiana, 70003",,,20.000000000000000,,825,,,,,,,Little Farms,Ave,,,,,,Suite,D,Suite D,825 Little Farms Ave,,,,,Metairie,,Jefferson,Louisiana,LA,,,70003,5906,USA,United States,ENG,0.000000000000000,-90.213975361647996,29.976517162275002,-90.213947282272002,29.976494866412001,-90.214947282272007,-90.212947282271998,29.975494866411999,29.977494866411998,,Commercial,Retail,"825 LITTLE FARMS, AVE, STE D",,,,,Jefferson,LA,70003,,,191575,GUARDIAN ANGEL HOSPICE,"825 LITTLE FARMS, AVE, STE D",LA,70003,Jefferson,4/4/2003
World,M,100.000000000000000,A,"252 N Main St, Sibley, Louisiana, 71073","252 N Main St, Sibley, LA, 71073, USA",252 N Main St,PointAddress,,,"252 N Main St, Sibley, Louisiana, 71073",,,20.000000000000000,,252,,,,,N,,Main,St,,,,,,,,,252 N Main St,,,,,Sibley,,Webster,Louisiana,LA,,,71073,3075,USA,United States,ENG,0.000000000000000,-93.295933265843004,32.541029924778996,-93.296178520328993,32.541033864272997,-93.297178520328998,-93.295178520329003,32.540033864272999,32.542033864273002,,Commercial,Retail,"252 N MAIN STREET, SUITE C",,,,,Webster,LA,71073,,,191578,"ST JOSEPH HOSPICE OF SHREVEPORT, LLC","252 N MAIN STREET, SUITE C",LA,71073,Webster,6/26/2003
World,M,100.000000000000000,A,"3805 Halsey St, Suite C, Alexandria, Louisiana, 71301","3805 Halsey St, Suite C, Alexandria, LA, 71301, USA","3805 Halsey St, Suite C",Subaddress,,,"3805 Halsey St, Suite C, Alexandria, Louisiana, 71301",,,20.000000000000000,,3805,,,,,,,Halsey,St,,,,,,Suite,C,Suite C,3805 Halsey St,,,,,Alexandria,,Rapides,Louisiana,LA,,,71301,3770,USA,United States,ENG,0.000000000000000,-92.470938997562001,31.278204429559000,-92.470672872137001,31.278008544481001,-92.471672872137006,-92.469672872136996,31.277008544480999,31.279008544481002,,Commercial,Office,"3805 HALSEY STREET, SUITE C",,,,,Rapides,LA,71301,,,191579,AIME HOSPICE CARE,"3805 HALSEY STREET, SUITE C",LA,71301,Rapides,8/14/2003
World,M,100.000000000000000,A,"1297 Saint Charles St, Suite H, Houma, Louisiana, 70360","1297 Saint Charles St, Suite H, Houma, LA, 70360, USA","1297 Saint Charles St, Suite H",Subaddress,,,"1297 Saint Charles St, Suite H, Houma, Louisiana, 70360",,,20.000000000000000,,1297,,,,,,,Saint Charles,St,,,,,,Suite,H,Suite H,1297 Saint Charles St,,,,,Houma,,Terrebonne,Louisiana,LA,,,70360,2869,USA,United States,ENG,0.000000000000000,-90.744323856544000,29.586700997123000,-90.743937199350000,29.586483738192999,-90.744937199350005,-90.742937199349996,29.585483738192998,29.587483738193001,,Commercial,Retail,"1297 ST CHARLES STREET, SUITE H",,,,,Terrebonne,LA,70360,,,191576,HAYDEL MEMORIAL HOSPICE,"1297 ST CHARLES STREET, SUITE H",LA,70360,Terrebonne,5/22/2003
World,M,100.000000000000000,A,"2103 Old Minden Rd, Suite A, Bossier City, Louisiana, 71112","2103 Old Minden Rd, Suite A, Bossier City, LA, 71112, USA","2103 Old Minden Rd, Suite A",Subaddress,,,"2103 Old Minden Rd, Suite A, Bossier City, Louisiana, 71112",,,20.000000000000000,,2103,,,,,,,Old Minden,Rd,,,,,,Suite,A,Suite A,2103 Old Minden Rd,,,,,Bossier City,,Bossier,Louisiana,LA,,,71112,2374,USA,United States,ENG,0.000000000000000,-93.706795048762999,32.518562359046001,-93.707090175573995,32.519691652859997,-93.708090175574000,-93.706090175574005,32.518691652859999,32.520691652860002,,Commercial,Office,"2103 OLD MINDEN ROAD, SUITE A",,,,,Bossier,LA,71112,,,191580,SOUTHERNCARE SHREVEPORT,"2103 OLD MINDEN ROAD, SUITE A",LA,71112,Bossier,8/28/2003
World,M,96.290000000000006,A,"940 W Bontemps St, Marksville, Louisiana, 71351","940 W Bontemps St, Marksville, LA, 71351, USA",940 W Bontemps St,PointAddress,,,"940 W Bontemps St, Marksville, Louisiana, 71351",,,20.000000000000000,,940,,,,,W,,Bontemps,St,,,,,,,,,940 W Bontemps St,,,,,Marksville,,Avoyelles,Louisiana,LA,,,71351,2387,USA,United States,ENG,0.000000000000000,-92.082644399293997,31.133543383858001,-92.082390343808996,31.133984607241000,-92.083390343809000,-92.081390343809005,31.132984607240999,31.134984607241002,,Commercial,Retail,940 WEST BON TEMPT STREET,,,,,Avoyelles,LA,71351,,,191584,HOSPICE CARE OF AVOYELLES PARISH,940 WEST BON TEMPT STREET,LA,71351,Avoyelles,3/11/2004
World,M,100.000000000000000,A,"15781 Professional Plz, Hammond, Louisiana, 70403","15781 Professional Plz, Hammond, LA, 70403, USA",15781 Professional Plz,PointAddress,,,"15781 Professional Plz, Hammond, Louisiana, 70403",,,20.000000000000000,,15781,,,,,,,Professional,Plz,,,,,,,,,15781 Professional Plz,,,,,Hammond,,Tangipahoa,Louisiana,LA,,,70403,1452,USA,United States,ENG,0.000000000000000,-90.459899814081993,30.473880563152001,-90.459899311168002,30.474167475698000,-90.460899311168006,-90.458899311167997,30.473167475697998,30.475167475698001,,Commercial,Recreation,15781 PROFESSIONAL PLAZA,,,,,Tangipahoa,LA,70403,,,191588,HEART OF HOSPICE,15781 PROFESSIONAL PLAZA,LA,70403,Tangipahoa,6/11/2004
World,M,98.780000000000001,A,"3600 Chestnut St, New Orleans, Louisiana, 70115","3600 Chestnut St, New Orleans, LA, 70115, USA",3600 Chestnut St,PointAddress,,,"3600 Chestnut St, New Orleans, Louisiana, 70115",,,20.000000000000000,,3600,,,,,,,Chestnut,St,,,,,,,,,3600 Chestnut St,,,,,New Orleans,,Orleans,Louisiana,LA,,,70115,3646,USA,United States,ENG,0.000000000000000,-90.092543377583993,29.923965814488000,-90.092477412006005,29.923736569435999,-90.093477412005996,-90.091477412006000,29.922736569436001,29.924736569436000,,Commercial,,"3600 CHESTNUT, 3RD FLOOR",,,,,Orleans,LA,70115,,,191583,"COMMUNITY HOSPICE, LLC","3600 CHESTNUT, 3RD FLOOR",LA,70115,Orleans,3/15/2004
World,M,100.000000000000000,A,"1322 Elton Rd, Suite G, Jennings, Louisiana, 70546","1322 Elton Rd, Suite G, Jennings, LA, 70546, USA","1322 Elton Rd, Suite G",Subaddress,,,"1322 Elton Rd, Suite G, Jennings, Louisiana, 70546",,,20.000000000000000,,1322,,,,,,,Elton,Rd,,,,,,Suite,G,Suite G,1322 Elton Rd,,,,,Jennings,,Jefferson Davis,Louisiana,LA,,,70546,4100,USA,United States,ENG,0.000000000000000,-92.663386907737006,30.234421659370000,-92.661767104949007,30.234438339356998,-92.662767104948998,-92.660767104949002,30.233438339357001,30.235438339357000,,Commercial,Retail,"1322 ELTON ROAD, SUITE G",,,,,Jefferson Davis,LA,70546,,,191586,LOUISIANA HOSPICE AND PALLIATIVE CARE,"1322 ELTON ROAD, SUITE G",LA,70546,Jefferson Davis,3/26/2004
World,M,100.000000000000000,A,"11605 Southfork Ave, Baton Rouge, Louisiana, 70816","11605 Southfork Ave, Baton Rouge, LA, 70816, USA",11605 Southfork Ave,PointAddress,,,"11605 Southfork Ave, Baton Rouge, Louisiana, 70816",,,20.000000000000000,,11605,,,,,,,Southfork,Ave,,,,,,,,,11605 Southfork Ave,,,,,Baton Rouge,,East Baton Rouge,Louisiana,LA,,,70816,5220,USA,United States,ENG,0.000000000000000,-91.053566043756007,30.421733809831998,-91.053553051806006,30.422401428419001,-91.054553051805996,-91.052553051806001,30.421401428418999,30.423401428419002,,,,"11605 SOUTHFORK AVENUE, SUITE A",,,,,East Baton Rouge,LA,70816,,,191591,LIFE SOURCE SERVICES OF BATON ROUGE,"11605 SOUTHFORK AVENUE, SUITE A",LA,70816,East Baton Rouge,9/27/2004
World,M,100.000000000000000,A,"3621 Ridgelake Dr, Suite 303, Metairie, Louisiana, 70002","3621 Ridgelake Dr, Suite 303, Metairie, LA, 70002, USA","3621 Ridgelake Dr, Suite 303",Subaddress,,,"3621 Ridgelake Dr, Suite 303, Metairie, Louisiana, 70002",,,20.000000000000000,,3621,,,,,,,Ridgelake,Dr,,,,,,Suite,303,Suite 303,3621 Ridgelake Dr,,,,,Metairie,,Jefferson,Louisiana,LA,,,70002,1739,USA,United States,ENG,0.000000000000000,-90.153126851726995,30.014352612204000,-90.152699123207995,30.014337692415999,-90.153699123208000,-90.151699123208004,30.013337692415998,30.015337692416001,,Commercial,Retail,"3621 RIDGELAKE DRIVE, SUITE 303",,,,,Jefferson,LA,70002,,,191589,CONCERNED CARE HOSPICE,"3621 RIDGELAKE DRIVE, SUITE 303",LA,70002,Jefferson,8/31/2004
World,M,100.000000000000000,A,"3233 S Sherwood Forest Blvd, Baton Rouge, Louisiana, 70816","3233 S Sherwood Forest Blvd, Baton Rouge, LA, 70816, USA",3233 S Sherwood Forest Blvd,PointAddress,,,"3233 S Sherwood Forest Blvd, Baton Rouge, Louisiana, 70816",,,20.000000000000000,,3233,,,,,S,,Sherwood Forest,Blvd,,,,,,,,,3233 S Sherwood Forest Blvd,,,,,Baton Rouge,,East Baton Rouge,Louisiana,LA,,,70816,2220,USA,United States,ENG,0.000000000000000,-91.051459000934997,30.423351056140000,-91.051082485845001,30.423356001462000,-91.052082485845006,-91.050082485844996,30.422356001461999,30.424356001462002,,,,3233 S SHERWOOD FOREST BLVD SUITE 102,,,,,East Baton Rouge,LA,70816,,,191581,"HOSPICE IN HIS CARE, LLC",3233 S SHERWOOD FOREST BLVD SUITE 102,LA,70816,East Baton Rouge,9/30/2003
World,M,100.000000000000000,A,"100 S Trenton St, Ruston, Louisiana, 71270","100 S Trenton St, Ruston, LA, 71270, USA",100 S Trenton St,PointAddress,,,"100 S Trenton St, Ruston, Louisiana, 71270",,,20.000000000000000,,100,,,,,S,,Trenton,St,,,,,,,,,100 S Trenton St,,,,,Ruston,,Lincoln,Louisiana,LA,,,71270,4432,USA,United States,ENG,0.000000000000000,-92.639383316337998,32.528235913499998,-92.639708115085995,32.528258209363003,-92.640708115085999,-92.638708115086004,32.527258209362998,32.529258209363000,,Commercial,Retail,100 SOUTH TRENTON STREET,,,,,Lincoln,LA,71270,,,191593,COMPASSUS-RUSTON,100 SOUTH TRENTON STREET,LA,71270,Lincoln,10/11/2004
World,M,100.000000000000000,A,"6639 Sullivan Rd, Greenwell Springs, Louisiana, 70739","6639 Sullivan Rd, Greenwell Springs, LA, 70739, USA",6639 Sullivan Rd,PointAddress,,,"6639 Sullivan Rd, Greenwell Springs, Louisiana, 70739",,,20.000000000000000,,6639,,,,,,,Sullivan,Rd,,,,,,,,,6639 Sullivan Rd,,,,,Greenwell Springs,,East Baton Rouge,Louisiana,LA,,,70739,3112,USA,United States,ENG,0.000000000000000,-91.029887586380994,30.513789779745998,-91.030898360083995,30.514110219904001,-91.031898360084000,-91.029898360084005,30.513110219904000,30.515110219903999,,,,"6639 SULLIVAN ROAD, SUITE B",,,,,East Baton Rouge,LA,70739,,,191594,"HEALTH CARE OPTIONS HOSPICE, INC","6639 SULLIVAN ROAD, SUITE B",LA,70739,East Baton Rouge,10/14/2004
World,M,100.000000000000000,A,"8950 E Kings Hwy, Shreveport, Louisiana, 71115","8950 E Kings Hwy, Shreveport, LA, 71115, USA",8950 E Kings Hwy,PointAddress,,,"8950 E Kings Hwy, Shreveport, Louisiana, 71115",,,20.000000000000000,,8950,,,,,E,,Kings,Hwy,,,,,,,,,8950 E Kings Hwy,,,,,Shreveport,,Caddo,Louisiana,LA,,,71115,2704,USA,United States,ENG,0.000000000000000,-93.694191264777999,32.421902628811999,-93.694884951084006,32.421792993517997,-93.695884951083997,-93.693884951084002,32.420792993517999,32.422792993518001,,Commercial,,8950 EAST KINGS HWY,,,,,Caddo,LA,71115,,,191596,AIME HOSPICE CARE,8950 EAST KINGS HWY,LA,71115,Caddo,10/19/2004
